Model Name,Testing Sample,ACC-true,AUC-true,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6484000086784363,0.64737658,1.227279959911348,1.104,0.3099032106965012
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6402999758720398,0.67298172,1.3604118494044368,1.123,0.4016092628413842
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6851500272750854,0.69725993,1.4622371900618585,1.521,0.5122889809472775
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.675849974155426,0.7120506449999999,1.5593191142290277,1.562,0.5945082001116554
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6679499745368958,0.683555995,1.4157517084573834,1.603,0.6640783086353598
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5054000020027161,0.65930055,0.5382196577606582,0.313,0.1802498266295976
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5021499991416931,0.69613028,0.8127053586632735,0.466,0.2403331021727968
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5024999976158142,0.6006264,0.5043832867968565,0.286,0.1391402170474087
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5022000074386597,0.66497922,0.630241937671558,0.244,0.1676007159889241
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5016999840736389,0.455177185,0.3045273386742149,0.2319999999999999,0.1011928851253881
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5027999877929688,0.542541735,0.3538588701728416,0.1959999999999999,0.0948683298050513
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5328500270843506,0.652529365,0.8307303413262332,0.175,0.0284604989415154
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.557699978351593,0.7981954899999999,1.3645228103626557,0.2299999999999999,0.0189736659610102
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7961999773979187,0.91839852,2.467841485995403,3.624,3.715676250697846
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6123999953269958,0.80319217,1.5485673701844551,0.974,0.0948683298050513
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7686499953269958,0.905931285,2.390049455555261,3.556,2.59622995899824
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_only_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5054500102996826,0.654552175,0.5382196577606582,0.313,0.1802498266295976
