Train signal size,Train background size,Validation signal size,Validation background size,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Model Name,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001,Training epochs,time
32474,32910,4059,4113,0.6883373260498047,0.531081742535487,0.5341083472943785,0.5109581351280212,0.91815,0.97364436,"Sensitivity: 10.0, Resolution: 25x25, Copy: +1",SB_10.0_copy_1_25x25,2.948507690340997,6.706,9.214877101730655,24,2024-03-24 01:27:31.291927
31154,32588,3894,4072,0.691989541053772,0.5224704996233994,0.5191672519204903,0.6456868052482605,0.8031,0.87358285,"Sensitivity: 4.0, Resolution: 25x25, Copy: +1",SB_4.0_copy_1_25x25,2.0323958521902177,1.469,1.359779393872403,20,2024-03-24 01:28:45.078996
15797,16347,3949,4086,0.6908363699913025,0.5250777846919726,0.526559231027713,0.5866945385932922,0.88395,0.94823328,"Sensitivity: 6.0, Resolution: 25x25",SB_6.0_25x25,2.7211399265748906,5.135999999999999,6.827357468303532,35,2024-03-24 01:29:01.855359
31374,32642,3921,4079,0.6916634440422058,0.523375,0.5230557119186303,0.6408212780952454,0.82485,0.8955649750000001,"Sensitivity: 5.0, Resolution: 25x25, Copy: +1",SB_5.0_copy_1_25x25,2.1980992015830405,2.069,1.2364505651258364,16,2024-03-24 01:29:56.859498
15907,16374,3976,4092,0.6907591223716736,0.5267724343083788,0.5297965702327356,0.6116127967834473,0.85565,0.925007415,"Sensitivity: 7.0, Resolution: 25x25",SB_7.0_25x25,2.468473941527437,3.379,3.108518939945517,21,2024-03-24 01:30:15.513598
15137,16187,3784,4046,0.692091166973114,0.5226053639846743,0.5151473240085737,0.6881327629089355,0.58655,0.5833692,"Sensitivity: 0.0, Resolution: 25x25",SB_0.0_25x25,0.6153792326687666,0.0419999999999999,0.0063245553203367,24,2024-03-24 01:31:09.840506
16017,16401,4004,4099,0.6899840831756592,0.5286930766382821,0.5296343081168648,0.5417731404304504,0.90415,0.964692985,"Sensitivity: 8.0, Resolution: 25x25",SB_8.0_25x25,2.869766976602804,5.976999999999999,7.149909789640706,38,2024-03-24 01:31:50.274343
15247,16213,3811,4052,0.6919126510620117,0.5241002162024673,0.519873888206918,0.6740694046020508,0.7104,0.749298975,"Sensitivity: 1.0, Resolution: 25x25",SB_1.0_25x25,1.1602396735157785,0.128,0.025298221281347,18,2024-03-24 01:32:11.195454
16127,16428,4031,4106,0.6894083023071289,0.5289418704682315,0.5326151091824527,0.5547091960906982,0.8977,0.957252515,"Sensitivity: 9.0, Resolution: 25x25",SB_9.0_25x25,2.830870961382733,6.337,8.7405354527054,35,2024-03-24 01:33:24.136040
15357,16240,3839,4059,0.6921854615211487,0.5236768802228412,0.51552898985856,0.6623374223709106,0.74315,0.8047123199999999,"Sensitivity: 2.0, Resolution: 25x25",SB_2.0_25x25,1.5223204656050575,0.509,0.2466576574931336,27,2024-03-24 01:33:30.479124
15467,16267,3866,4066,0.6920338273048401,0.5234493192133132,0.5201997804462275,0.6525864005088806,0.79615,0.865370175,"Sensitivity: 3.0, Resolution: 25x25",SB_3.0_25x25,1.9346814724910144,1.225,0.8380035799446206,26,2024-03-24 01:34:44.972213
16237,16455,4059,4113,0.6879948973655701,0.5309593734703867,0.5364930309780962,0.5294634103775024,0.91065,0.96573544,"Sensitivity: 10.0, Resolution: 25x25",SB_10.0_25x25,2.907081852992791,6.558,8.123891308972567,38,2024-03-24 01:35:03.798657
15577,16294,3894,4072,0.6917445063591003,0.5241024353502385,0.5205617074477585,0.6417275667190552,0.8264,0.897065425,"Sensitivity: 4.0, Resolution: 25x25",SB_4.0_25x25,2.210748312223714,2.035,1.8530947088586704,29,2024-03-24 01:36:07.228407
31594,32694,3949,4086,0.6910344362258911,0.5268201617921593,0.52730537555001,0.587103009223938,0.87435,0.94328208,"Sensitivity: 6.0, Resolution: 25x25, Copy: +1",SB_6.0_copy_1_25x25,2.635442201984328,4.265999999999999,3.737812194319025,22,2024-03-24 01:36:29.868772
15687,16321,3921,4079,0.6916754245758057,0.52575,0.518664499071169,0.6188953518867493,0.84645,0.91756566,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.4504489588644773,4.27,5.477064907411633,33,2024-03-24 01:37:33.959929
31814,32748,3976,4092,0.690607488155365,0.5268963807635102,0.5265579916448839,0.5756847858428955,0.86985,0.93263074,"Sensitivity: 7.0, Resolution: 25x25, Copy: +1",SB_7.0_copy_1_25x25,2.647458857092967,4.941999999999999,7.88355820679977,24,2024-03-24 01:38:08.855519
30274,32374,3784,4046,0.6920002698898315,0.5250319284802043,0.5155605815886857,0.6860401630401611,0.60535,0.61368871,"Sensitivity: 0.0, Resolution: 25x25, Copy: +1",SB_0.0_copy_1_25x25,0.7143585234320369,0.0679999999999999,0.025298221281347,18,2024-03-24 01:38:48.603278
32034,32802,4004,4099,0.6901410222053528,0.5259780328273479,0.5280796904973534,0.5728641748428345,0.8911,0.95474734,"Sensitivity: 8.0, Resolution: 25x25, Copy: +1",SB_8.0_copy_1_25x25,2.7720525969036016,5.604,7.700146102510004,21,2024-03-24 01:39:37.592715
30494,32426,3811,4052,0.6920609474182129,0.5244817499682055,0.5165611417875672,0.6780768036842346,0.67175,0.7071897549999999,"Sensitivity: 1.0, Resolution: 25x25, Copy: +1",SB_1.0_copy_1_25x25,0.994852551888972,0.1169999999999999,0.0284604989415154,18,2024-03-24 01:40:05.739467
32254,32856,4031,4106,0.6893209218978882,0.5272213346442177,0.528993849783032,0.5667235255241394,0.8774,0.942453715,"Sensitivity: 9.0, Resolution: 25x25, Copy: +1",SB_9.0_copy_1_25x25,2.701533805081846,5.714,8.867026559112135,24,2024-03-24 01:41:12.029597
30714,32480,3839,4059,0.6921302080154419,0.5215244365662193,0.516447135155005,0.6668331623077393,0.70595,0.7502296599999999,"Sensitivity: 2.0, Resolution: 25x25, Copy: +1",SB_2.0_copy_1_25x25,1.4129056585632318,0.1899999999999999,0.0284604989415154,21,2024-03-24 01:41:31.295471
32474,32910,4059,4113,0.6887888312339783,0.5296133137542829,0.5319769480876737,0.55460524559021,0.904,0.965563095,"Sensitivity: 10.0, Resolution: 25x25, Copy: +1",SB_10.0_copy_1_25x25,2.8672371544746693,6.22,8.436956797329236,22,2024-03-24 01:42:40.878172
30934,32534,3866,4066,0.6921265721321106,0.5213061018658598,0.5196570032131496,0.6478663086891174,0.8079,0.8778360900000001,"Sensitivity: 3.0, Resolution: 25x25, Copy: +1",SB_3.0_copy_1_25x25,2.0301822578281,1.4369999999999998,0.7020256405573803,17,2024-03-24 01:42:47.455065
31154,32588,3894,4072,0.6916072964668274,0.5251067034898318,0.5210607183183438,0.6283372640609741,0.848,0.91555069,"Sensitivity: 4.0, Resolution: 25x25, Copy: +1",SB_4.0_copy_1_25x25,2.439380987053888,3.199,3.133817161226864,21,2024-03-24 01:44:16.832140
15797,16347,3949,4086,0.6912527680397034,0.5280647168637213,0.5296289003938741,0.6499679684638977,0.8252,0.88820475,"Sensitivity: 6.0, Resolution: 75x75",SB_6.0_75x75,2.1620492362571206,0.97,0.1739252713092608,16,2024-03-24 01:45:19.190633
31374,32642,3921,4079,0.6915588974952698,0.5255,0.5243527803563878,0.6308913230895996,0.83725,0.907957475,"Sensitivity: 5.0, Resolution: 25x25, Copy: +1",SB_5.0_copy_1_25x25,2.287591659365806,2.27,2.077616422730625,19,2024-03-24 01:45:36.870708
15907,16374,3976,4092,0.6910225749015808,0.5260287555775904,0.531381224787631,0.6283047795295715,0.8506,0.9200825700000002,"Sensitivity: 7.0, Resolution: 75x75",SB_7.0_75x75,2.3954253275775472,1.875,0.392122429860879,18,2024-03-24 01:48:04.502147
15137,16187,3784,4046,0.6923724412918091,0.5231162196679439,0.5146931782910901,0.6972333788871765,0.5006,0.47967282,"Sensitivity: 0.0, Resolution: 75x75",SB_0.0_75x75,0.2286326748301738,0.016,0.0063245553203367,17,2024-03-24 01:48:10.114335
15247,16213,3811,4052,0.692075788974762,0.5235915045148162,0.5176934306909676,0.6900779008865356,0.5694,0.5759650199999999,"Sensitivity: 1.0, Resolution: 75x75",SB_1.0_75x75,0.370618941771734,0.02,0.0094868329805051,17,2024-03-24 01:50:39.452257
16017,16401,4004,4099,0.6899056434631348,0.5310378872022707,0.5316364837894479,0.6053940057754517,0.89485,0.95908123,"Sensitivity: 8.0, Resolution: 75x75",SB_8.0_75x75,2.78818021297046,4.523,4.8034997657957685,18,2024-03-24 01:50:53.202870
15357,16240,3839,4059,0.6923317313194275,0.5201316789060522,0.5185554937554633,0.6772586703300476,0.67745,0.7112141649999999,"Sensitivity: 2.0, Resolution: 75x75",SB_2.0_75x75,0.7946803760003138,0.052,0.0031622776601683,16,2024-03-24 01:53:07.113530
16127,16428,4031,4106,0.6895688772201538,0.5293105567162345,0.5303641662647844,0.5820305943489075,0.9157,0.97339651,"Sensitivity: 9.0, Resolution: 75x75",SB_9.0_75x75,2.9393370851265086,6.098,9.970661462510902,19,2024-03-24 01:53:41.258514
15467,16267,3866,4066,0.691826581954956,0.5215582450832073,0.5234771510633268,0.6675173044204712,0.766,0.81886995,"Sensitivity: 3.0, Resolution: 75x75",SB_3.0_75x75,1.254475547788796,0.0549999999999999,0.0094868329805051,16,2024-03-24 01:55:39.463934
16237,16455,4059,4113,0.6887944936752319,0.531081742535487,0.5338692589675493,0.5529314875602722,0.90045,0.96257461,"Sensitivity: 10.0, Resolution: 75x75",SB_10.0_75x75,2.845417438619508,5.671,6.112682717105478,25,2024-03-24 01:57:17.724076
15577,16294,3894,4072,0.6917006969451904,0.5229726336931961,0.5257728314579984,0.6615822315216064,0.7793,0.836337455,"Sensitivity: 4.0, Resolution: 75x75",SB_4.0_75x75,1.7234413247917668,0.251,0.0189736659610102,16,2024-03-24 01:58:00.492696
15687,16321,3921,4079,0.6915385723114014,0.52625,0.5250501461226219,0.6431319117546082,0.83955,0.90993439,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.306565325326816,1.749,0.4775039266854253,19,2024-03-24 02:00:43.666982
31594,32694,3949,4086,0.6915290355682373,0.5276913503422527,0.5280771156275801,0.6440740823745728,0.8294,0.900375175,"Sensitivity: 6.0, Resolution: 75x75, Copy: +1",SB_6.0_copy_1_75x75,2.231935572546842,1.396,0.3130654883566696,14,2024-03-24 02:00:48.289063
30274,32374,3784,4046,0.6919350624084473,0.5246487867177523,0.5194987754460073,0.6794755458831787,0.67125,0.695559855,"Sensitivity: 0.0, Resolution: 75x75, Copy: +1",SB_0.0_copy_1_75x75,0.5549797293595505,0.022,0.0063245553203367,12,2024-03-24 02:03:43.305135
31814,32748,3976,4092,0.6907642483711243,0.5292513634110064,0.5311464031009123,0.6395224332809448,0.85725,0.926010805,"Sensitivity: 7.0, Resolution: 75x75, Copy: +1",SB_7.0_copy_1_75x75,2.4770120912098914,1.707,0.2055480479109446,13,2024-03-24 02:04:02.511260
30494,32426,3811,4052,0.6922749876976013,0.5219381915299504,0.5173557191307026,0.6904598474502563,0.5906,0.6043609400000001,"Sensitivity: 1.0, Resolution: 75x75, Copy: +1",SB_1.0_copy_1_75x75,0.3348852042118313,0.019,0.0063245553203367,14,2024-03-24 02:07:06.880137
32034,32802,4004,4099,0.6898559331893921,0.5296803652968036,0.5318064163209321,0.5973861217498779,0.8923,0.9582477,"Sensitivity: 8.0, Resolution: 75x75, Copy: +1",SB_8.0_copy_1_75x75,2.7720525969036016,4.912,4.33232039443068,17,2024-03-24 02:08:11.241099
30714,32480,3839,4059,0.6918979287147522,0.5211445935679919,0.5212280108308673,0.6806470155715942,0.6839,0.70868899,"Sensitivity: 2.0, Resolution: 75x75, Copy: +1",SB_2.0_copy_1_75x75,0.5888161003233522,0.022,0.0063245553203367,13,2024-03-24 02:10:22.960830
32254,32856,4031,4106,0.6896054744720459,0.5304166154602433,0.5347763007659949,0.5615039467811584,0.91825,0.975373425,"Sensitivity: 9.0, Resolution: 75x75, Copy: +1",SB_9.0_copy_1_75x75,2.953883562363284,6.283,9.667082807134737,16,2024-03-24 02:12:09.522843
30934,32534,3866,4066,0.6919112801551819,0.5226928895612708,0.5227464502547083,0.6699999570846558,0.75555,0.80408028,"Sensitivity: 3.0, Resolution: 75x75, Copy: +1",SB_3.0_copy_1_75x75,1.3730609600451102,0.119,0.0094868329805051,13,2024-03-24 02:13:41.641211
32474,32910,4059,4113,0.6880724430084229,0.5318159569260891,0.5370679151611709,0.5595523715019226,0.92045,0.975285625,"Sensitivity: 10.0, Resolution: 75x75, Copy: +1",SB_10.0_copy_1_75x75,2.955464701193367,6.793,9.95485007421006,17,2024-03-24 02:16:22.562964
31154,32588,3894,4072,0.6917808651924133,0.5223449661059503,0.5264612930275079,0.6643182039260864,0.7622,0.81598419,"Sensitivity: 4.0, Resolution: 75x75, Copy: +1",SB_4.0_copy_1_75x75,1.5874633854045264,0.183,0.0094868329805051,14,2024-03-24 02:17:12.304197
15797,16347,3949,4086,0.6909030079841614,0.5274424393279402,0.5285046481652326,0.5954856872558594,0.87835,0.946989725,"Sensitivity: 6.0, Resolution: 75x75",SB_6.0_75x75,2.68224391135482,4.188,3.2571459899734307,24,2024-03-24 02:19:47.943107
31374,32642,3921,4079,0.6918143033981323,0.52275,0.5231158603802897,0.6274248957633972,0.83235,0.907265095,"Sensitivity: 5.0, Resolution: 75x75, Copy: +1",SB_5.0_copy_1_75x75,2.284429381705637,2.189,1.2459373981063415,17,2024-03-24 02:21:13.086894
15907,16374,3976,4092,0.6902967095375061,0.526524541398116,0.5299108617983561,0.5691532492637634,0.90385,0.96527267,"Sensitivity: 7.0, Resolution: 75x75",SB_7.0_75x75,2.862493737984417,5.749,6.447884149083325,25,2024-03-24 02:23:19.829402
15137,16187,3784,4046,0.6920668482780457,0.5237547892720307,0.5166885651163836,0.6960257291793823,0.52655,0.5114359150000001,"Sensitivity: 0.0, Resolution: 75x75",SB_0.0_75x75,0.2397006466407631,0.016,0.0126491106406735,16,2024-03-24 02:23:34.987699
15247,16213,3811,4052,0.6919020414352417,0.523718682436729,0.5192563261178544,0.6822510361671448,0.67745,0.6970965699999999,"Sensitivity: 1.0, Resolution: 75x75",SB_1.0_75x75,0.6305581654375748,0.0239999999999999,0.0063245553203367,15,2024-03-24 02:25:51.685798
16017,16401,4004,4099,0.6901123523712158,0.528569665555967,0.5309166620157106,0.5751756429672241,0.90465,0.96510872,"Sensitivity: 8.0, Resolution: 75x75",SB_8.0_75x75,2.871980570964922,5.324999999999999,5.322113302063383,22,2024-03-24 02:26:27.426558
15357,16240,3839,4059,0.6924073696136475,0.5210179792352494,0.5191158980191948,0.676941454410553,0.67075,0.7075075399999999,"Sensitivity: 2.0, Resolution: 75x75",SB_2.0_75x75,0.6919063520448414,0.03,0.0031622776601683,16,2024-03-24 02:28:20.575257
16127,16428,4031,4106,0.6898489594459534,0.5291876613002335,0.5291035995632001,0.5546432733535767,0.9175,0.972994675,"Sensitivity: 9.0, Resolution: 75x75",SB_9.0_75x75,2.94218313502066,6.593999999999999,11.077458643569834,23,2024-03-24 02:29:41.394468
15467,16267,3866,4066,0.6921457052230835,0.5206757438224912,0.5196237953233622,0.6722409725189209,0.71055,0.7478807649999999,"Sensitivity: 3.0, Resolution: 75x75",SB_3.0_75x75,1.0935156148862255,0.079,0.0063245553203367,15,2024-03-24 02:30:37.699575
16237,16455,4059,4113,0.6892601847648621,0.5351199216837983,0.5341739371021895,0.5902795791625977,0.91495,0.972437105,"Sensitivity: 10.0, Resolution: 75x75",SB_10.0_75x75,2.9387046295944748,5.869999999999999,8.348413022844522,17,2024-03-24 02:32:16.062366
15577,16294,3894,4072,0.6920145750045776,0.5236003012804419,0.5259002566035298,0.639011561870575,0.7875,0.8622541600000001,"Sensitivity: 4.0, Resolution: 75x75",SB_4.0_75x75,1.9229810451483915,1.193,0.2308462691922917,24,2024-03-24 02:33:51.037789
31594,32694,3949,4086,0.6916251182556152,0.5280647168637213,0.5273430561737533,0.6268251538276672,0.86985,0.938272885,"Sensitivity: 6.0, Resolution: 75x75, Copy: +1",SB_6.0_copy_1_75x75,2.5883242648478184,3.084,2.9029708920345727,15,2024-03-24 02:35:56.696167
15687,16321,3921,4079,0.6915437579154968,0.52825,0.5236573215840004,0.6348910331726074,0.86185,0.93124914,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.508002412279541,2.766,1.5558406088028427,21,2024-03-24 02:36:48.990194
31814,32748,3976,4092,0.6910916566848755,0.532969757064948,0.5343839060757507,0.6394101977348328,0.8555,0.924680135,"Sensitivity: 7.0, Resolution: 75x75, Copy: +1",SB_7.0_copy_1_75x75,2.471636219187605,2.176,0.2371708245126284,13,2024-03-24 02:39:10.422563
30274,32374,3784,4046,0.692294716835022,0.5257982120051086,0.512049525070568,0.6894468665122986,0.58685,0.606622875,"Sensitivity: 0.0, Resolution: 75x75, Copy: +1",SB_0.0_copy_1_75x75,0.4990074147745702,0.0349999999999999,0.0094868329805051,13,2024-03-24 02:39:58.565729
32034,32802,4004,4099,0.6904402375221252,0.5322719980254227,0.532716185985276,0.6387156844139099,0.84995,0.9175581349999998,"Sensitivity: 8.0, Resolution: 75x75, Copy: +1",SB_8.0_copy_1_75x75,2.353999490229341,1.7899999999999998,0.3035786553761644,13,2024-03-24 02:42:27.878366
30494,32426,3811,4052,0.6929035186767578,0.5213023019203866,0.5181129960215441,0.6914193630218506,0.563,0.554067635,"Sensitivity: 1.0, Resolution: 75x75, Copy: +1",SB_1.0_copy_1_75x75,0.3484829981505554,0.02,0.0,15,2024-03-24 02:43:33.948617
30714,32480,3839,4059,0.692296028137207,0.5220308938971892,0.5187290859150273,0.6714298129081726,0.7296,0.773423285,"Sensitivity: 2.0, Resolution: 75x75, Copy: +1",SB_2.0_copy_1_75x75,0.9724003805017766,0.046,0.0063245553203367,12,2024-03-24 02:46:30.422614
32254,32856,4031,4106,0.6890853047370911,0.5304166154602433,0.5310414248173828,0.55589759349823,0.9192,0.974900585,"Sensitivity: 9.0, Resolution: 75x75, Copy: +1",SB_9.0_copy_1_75x75,2.96020811768362,6.428,9.935876408249047,17,2024-03-24 02:46:34.752152
30934,32534,3866,4066,0.6918168067932129,0.5214321734745335,0.5243954891725738,0.6752394437789917,0.7313,0.763481345,"Sensitivity: 3.0, Resolution: 75x75, Copy: +1",SB_3.0_copy_1_75x75,0.9040951830421396,0.03,0.0094868329805051,13,2024-03-24 02:49:44.951845
32474,32910,4059,4113,0.688307523727417,0.5316935878609887,0.5335479887080108,0.5509179830551147,0.93,0.97957708,"Sensitivity: 10.0, Resolution: 75x75, Copy: +1",SB_10.0_copy_1_75x75,3.001317727265809,7.170999999999999,11.918624501174625,17,2024-03-24 02:50:44.650133
31154,32588,3894,4072,0.6919155716896057,0.5251067034898318,0.5254861012307483,0.6593356728553772,0.79125,0.848243195,"Sensitivity: 4.0, Resolution: 75x75, Copy: +1",SB_4.0_copy_1_75x75,1.8066092272541951,0.208,0.0189736659610102,12,2024-03-24 02:52:44.119361
15797,16347,3949,4086,0.6913024187088013,0.5266957062850031,0.5252603030786434,0.6304304599761963,0.86215,0.9346938300000002,"Sensitivity: 6.0, Resolution: 75x75",SB_6.0_75x75,2.537411594519108,3.196,2.624690457939755,18,2024-03-24 02:53:23.822772
31374,32642,3921,4079,0.692074179649353,0.52125,0.5262451122340908,0.6578652858734131,0.759,0.8182436550000001,"Sensitivity: 5.0, Resolution: 75x75, Copy: +1",SB_5.0_copy_1_75x75,1.549516053482506,0.3429999999999999,0.0442718872423573,13,2024-03-24 02:55:54.552149
15907,16374,3976,4092,0.6905073523521423,0.5296232027764006,0.5263285172914318,0.6110223531723022,0.90025,0.96236203,"Sensitivity: 7.0, Resolution: 75x75",SB_7.0_75x75,2.826443772658497,4.964,5.818590894709819,21,2024-03-24 02:56:18.778556
15137,16187,3784,4046,0.6922698020935059,0.5222222222222223,0.5192998213462726,0.6961784362792969,0.51775,0.496214805,"Sensitivity: 0.0, Resolution: 75x75",SB_0.0_75x75,0.2763830674987164,0.027,0.0063245553203367,20,2024-03-24 02:58:40.288714
16017,16401,4004,4099,0.6899293065071106,0.5294335431321733,0.5304848237880685,0.570578396320343,0.91425,0.972554815,"Sensitivity: 8.0, Resolution: 75x75",SB_8.0_75x75,2.928585341081936,6.174,10.682173936048786,28,2024-03-24 03:00:05.772429
15247,16213,3811,4052,0.6920762658119202,0.5235915045148162,0.5170697813753142,0.685326337814331,0.6387,0.662167525,"Sensitivity: 1.0, Resolution: 75x75",SB_1.0_75x75,0.6065248552202951,0.037,0.0,17,2024-03-24 03:01:09.007056
16127,16428,4031,4106,0.690036416053772,0.5298021383802384,0.5351306538960174,0.5606913566589355,0.91895,0.97384439,"Sensitivity: 9.0, Resolution: 75x75",SB_9.0_75x75,2.9627379398117544,6.201999999999999,7.156234344961043,22,2024-03-24 03:03:14.009507
15357,16240,3839,4059,0.6918456554412842,0.5254494808812358,0.5231567448639984,0.6744619607925415,0.70765,0.755823125,"Sensitivity: 2.0, Resolution: 75x75",SB_2.0_75x75,0.9274960377273856,0.08,0.0063245553203367,21,2024-03-24 03:04:05.617989
15467,16267,3866,4066,0.6918355822563171,0.5211800302571861,0.5229966863360856,0.6693913340568542,0.74585,0.78839486,"Sensitivity: 3.0, Resolution: 75x75",SB_3.0_75x75,1.248467220234476,0.08,0.0063245553203367,14,2024-03-24 03:06:23.415676
16237,16455,4059,4113,0.6879169344902039,0.5336514929025942,0.5358703770491499,0.5650872588157654,0.9235,0.977096015,"Sensitivity: 10.0, Resolution: 75x75",SB_10.0_75x75,2.9782331003465794,6.51,10.919344760561414,21,2024-03-24 03:06:23.815696
15577,16294,3894,4072,0.6915364861488342,0.5242279688676876,0.5271121041085827,0.6552435755729675,0.79235,0.8611598050000001,"Sensitivity: 4.0, Resolution: 75x75",SB_4.0_75x75,1.8467701535383327,0.48,0.0442718872423573,19,2024-03-24 03:09:09.731601
31594,32694,3949,4086,0.6921420693397522,0.5268201617921593,0.5276048063618775,0.6092303991317749,0.84555,0.919250725,"Sensitivity: 6.0, Resolution: 75x75, Copy: +1",SB_6.0_copy_1_75x75,2.4555086031207463,3.543,3.133817161226864,19,2024-03-24 03:10:57.131477
15687,16321,3921,4079,0.6916753053665161,0.521875,0.5259183597802117,0.6532842516899109,0.79885,0.861458005,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.9754748543071867,0.776,0.1011928851253881,16,2024-03-24 03:11:34.647134
31814,32748,3976,4092,0.6907404661178589,0.5296232027764006,0.5277184551591072,0.597739040851593,0.90015,0.9625993549999998,"Sensitivity: 7.0, Resolution: 75x75, Copy: +1",SB_7.0_copy_1_75x75,2.834981922340952,5.389,7.020256405573803,15,2024-03-24 03:14:37.952453
30274,32374,3784,4046,0.6919225454330444,0.5237547892720307,0.5199167684733388,0.6871938705444336,0.6225,0.6212332749999999,"Sensitivity: 0.0, Resolution: 75x75, Copy: +1",SB_0.0_copy_1_75x75,0.3522777313427574,0.0209999999999999,0.0031622776601683,13,2024-03-24 03:14:44.628797
30494,32426,3811,4052,0.692495584487915,0.5223197252956887,0.5179752239516565,0.6830941438674927,0.6425,0.64976928,"Sensitivity: 1.0, Resolution: 75x75, Copy: +1",SB_1.0_copy_1_75x75,0.4123610068859566,0.015,0.0094868329805051,12,2024-03-24 03:17:42.604305
32034,32802,4004,4099,0.6902326941490173,0.528569665555967,0.530252316602646,0.5866726636886597,0.88155,0.95156696,"Sensitivity: 8.0, Resolution: 75x75, Copy: +1",SB_8.0_copy_1_75x75,2.708490815934217,5.023,6.748300526799322,16,2024-03-24 03:18:32.420407
30714,32480,3839,4059,0.6917348504066467,0.5239301088883261,0.5257148066282813,0.6695714592933655,0.74985,0.7905788400000001,"Sensitivity: 2.0, Resolution: 75x75, Copy: +1",SB_2.0_copy_1_75x75,1.02204813976642,0.0239999999999999,0.0063245553203367,12,2024-03-24 03:20:39.446457
32254,32856,4031,4106,0.689950704574585,0.5295563475482364,0.5315626531980657,0.5854706764221191,0.89745,0.96009531,"Sensitivity: 9.0, Resolution: 75x75, Copy: +1",SB_9.0_copy_1_75x75,2.8223328117002784,5.4990000000000006,8.860702003791799,17,2024-03-24 03:22:39.124853
30934,32534,3866,4066,0.6921454668045044,0.5220625315179022,0.5195067725010173,0.6769576668739319,0.7066,0.747444385,"Sensitivity: 3.0, Resolution: 75x75, Copy: +1",SB_3.0_copy_1_75x75,1.0233130508304875,0.0389999999999999,0.0126491106406735,14,2024-03-24 03:24:04.085645
32474,32910,4059,4113,0.6888630986213684,0.5302251590797846,0.535921021964679,0.5744435787200928,0.91535,0.973647425,"Sensitivity: 10.0, Resolution: 75x75, Copy: +1",SB_10.0_copy_1_75x75,2.9374397185304075,6.268,10.837125541397036,15,2024-03-24 03:26:20.999369
31154,32588,3894,4072,0.6916218996047974,0.5230981672106453,0.525695102434555,0.6664765477180481,0.7962,0.8486152299999999,"Sensitivity: 4.0, Resolution: 75x75, Copy: +1",SB_4.0_copy_1_75x75,1.6987755590424534,0.077,0.0094868329805051,13,2024-03-24 03:27:15.402865
15797,16347,3949,4086,0.6909056901931763,0.5258245177349098,0.530315363270341,0.5993515253067017,0.87855,0.94608846,"Sensitivity: 6.0, Resolution: 75x75",SB_6.0_75x75,2.677500494864567,3.776,3.1116812176056854,22,2024-03-24 03:29:26.577588
31374,32642,3921,4079,0.6920138001441956,0.52075,0.5238329838532643,0.6596142053604126,0.7563,0.8077208499999999,"Sensitivity: 5.0, Resolution: 75x75, Copy: +1",SB_5.0_copy_1_75x75,1.4581262291036396,0.0489999999999999,0.0158113883008419,14,2024-03-24 03:30:38.552368
15907,16374,3976,4092,0.6908295750617981,0.5277640059494298,0.5272140541194381,0.5876336693763733,0.89855,0.96058818,"Sensitivity: 7.0, Resolution: 75x75",SB_7.0_75x75,2.830870961382733,4.864999999999999,4.588464884904319,21,2024-03-24 03:32:26.197985
15137,16187,3784,4046,0.692215621471405,0.5233716475095785,0.5136140515153954,0.6943228244781494,0.52565,0.52147721,"Sensitivity: 0.0, Resolution: 75x75",SB_0.0_75x75,0.2792291173928679,0.015,0.0126491106406735,16,2024-03-24 03:33:01.142727
16017,16401,4004,4099,0.6898533701896667,0.5300505985437493,0.5302249592320342,0.5876158475875854,0.8983,0.963093615,"Sensitivity: 8.0, Resolution: 75x75",SB_8.0_75x75,2.8283411392545985,5.303,7.722282046131183,21,2024-03-24 03:35:32.130316
15247,16213,3811,4052,0.6919275522232056,0.5228284369833397,0.51846155450153,0.6873546242713928,0.62085,0.6406517899999999,"Sensitivity: 1.0, Resolution: 75x75",SB_1.0_75x75,0.4152070567801082,0.019,0.0094868329805051,17,2024-03-24 03:35:34.358087
15357,16240,3839,4059,0.6920688152313232,0.5210179792352494,0.5175903726879273,0.680392324924469,0.67895,0.7140959800000001,"Sensitivity: 2.0, Resolution: 75x75",SB_2.0_75x75,0.8433794519669067,0.036,0.0,17,2024-03-24 03:38:08.465502
16127,16428,4031,4106,0.6896074414253235,0.5298021383802384,0.5305001979906576,0.5480718016624451,0.91635,0.97383875,"Sensitivity: 9.0, Resolution: 75x75",SB_9.0_75x75,2.943448046084727,6.56,10.8908842616199,23,2024-03-24 03:38:45.836636
15467,16267,3866,4066,0.6921340227127075,0.5209278870398386,0.5205617591682403,0.6763296723365784,0.6972,0.737453805,"Sensitivity: 3.0, Resolution: 75x75",SB_3.0_75x75,0.7266914063066936,0.0279999999999999,0.0031622776601683,15,2024-03-24 03:40:34.478892
